publisher;agr_type;publisher_journal_title;publisher_journal_id;publisher_pissn;publisher_eissn;publisher_journal_type;publisher_journal_price_eur;publisher_journal_price_usd;publisher_journal_price_gbp;publisher_journal_apc_eur;publisher_journal_apc_usd;publisher_journal_apc_gbp;publisher_journal_apc_agr_eur;publisher_journal_apc_agr_usd;publisher_journal_apc_agr_gbp;publisher_journal_url;publisher_journal_license;publisher_journal_imprint;publisher_standard_name;nsd_journal_id;nsd_level;npi_academic_discipline;npi_scientific_field;jct_journal_status;last_updated
sage;par;Annals of Neurosciences;sage_L575;NA;NA;gold;NA;NA;NA;NA;900;NA;NA;NA;NA;https://journals.sagepub.com/loi/AON;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Annals of Otology, Rhinology, and Laryngology;sage_J738;0003-4894;1943-572X;hybrid;NA;1039;611;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/AOR;NA;NA;SAGE;423056;NA;Health Sciences;Otorhinolaryngology;NA;2024-01-12
sage;par;Annals of Pharmacotherapy;sage_J728;1060-0280;1542-6270;hybrid;NA;1845;1086;NA;4200;3080;NA;0;0;https://journals.sagepub.com/loi/AOP;NA;NA;SAGE;437791;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-01-12
sage;par;Annals of the ICRP;sage_L111;0146-6453;1872-969X;hybrid;NA;1059;757;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/ANI;NA;NA;SAGE;437804;NA;Health Sciences;Radiology, Nuclear Medicine and Medical Imaging;NA;2024-01-12
sage;par;Anthropocene Review, The;sage_L188;2053-0196;2053-020X;hybrid;NA;NA;NA;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/ANR;NA;NA;SAGE;481334;NA;Natural Sciences and Engineering;Geosciences;NA;2024-01-12
sage;par;Anthropological Theory;sage_L775;1463-4996;1741-2641;hybrid;NA;1468;796;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/ANT;NA;NA;SAGE;437855;2;Social Science;Anthropology;NA;2024-01-12
sage;par;Antiviral Chemistry and Chemotherapy;sage_L247;0956-3202;2040-2066;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/AVC;NA;NA;SAGE;437877;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-01-12
sage;par;Antiviral Therapy;sage_L617;1359-6535;2040-2058;gold;NA;NA;NA;NA;1325;NA;NA;NA;NA;https://journals.sagepub.com/loi/AVT;NA;NA;SAGE;437878;NA;Health Sciences;Infectious Diseases;NA;2024-01-12
sage;par;Antyajaa: Indian Journal of Women and Social Change;sage_L347;2455-6327;2456-3722;hybrid;NA;426;230;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/JWS;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Applied Psychological Measurement;sage_J351;0146-6216;1552-3497;hybrid;NA;1712;1006;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/APM;NA;NA;SAGE;437942;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Applied Spectroscopy;sage_L312;0003-7028;1943-3530;hybrid;NA;1763;953;NA;4200;3080;NA;0;0;https://journals.sagepub.com/loi/ASP;NA;NA;SAGE;437951;NA;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2024-01-12
sage;par;Applied Spectroscopy Practica;sage_L641;2755-1857;2755-1857;gold;NA;NA;NA;NA;900;NA;NA;NA;NA;https://journals.sagepub.com/loi/APP;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Archive for the Psychology of Religion/Archiv für Religionspsychologie;sage_L514;0084-6724;1573-6121;hybrid;NA;371;201;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/PRJ;NA;NA;SAGE;471520;2;Humanities;Theology and religion;NA;2024-01-12
sage;par;Armed Forces & Society;sage_J552;0095-327X;1556-0848;hybrid;NA;861;507;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AFS;NA;NA;SAGE;438084;NA;Social Science;Sociology;NA;2024-01-12
sage;par;Arthaniti - Journal of Economic Theory and Practice;sage_L506;0976-7479;2517-2654;hybrid;NA;421;228;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/ATH;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Arts and Humanities in Higher Education;sage_L805;1474-0222;1741-265X;hybrid;NA;911;494;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AHH;NA;NA;SAGE;438119;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Asia Pacific Journal of Public Health;sage_J587;1010-5395;1941-2479;hybrid;NA;669;395;NA;1975;1448;NA;0;0;https://journals.sagepub.com/loi/APH;NA;NA;SAGE;481020;NA;Social Science;Social Work;NA;2024-01-12
sage;par;Asia-Pacific Journal of Management Research and Innovation;sage_L937;2319-510X;2321-0729;hybrid;NA;503;272;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/ABR;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Asian Cardiovascular & Thoracic Annals;sage_L056;0218-4923;1816-5370;hybrid;NA;601;325;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/AAN;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Asian Journal for Mathematics Education;sage_L619;2752-7263;2752-7271;gold;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;SAGE;504251;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Asian Journal of Comparative Politics;sage_L248;2057-8911;2057-892X;hybrid;NA;1090;588;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/ACP;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Asian Journal of Legal Education;sage_L193;2322-0058;2348-2451;hybrid;NA;378;205;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/ALE;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Asian Journal of Management Cases;sage_L896;0972-8201;0973-0621;hybrid;NA;445;241;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AJC;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Asian and Pacific Migration Journal;sage_L237;0117-1968;2057-049X;hybrid;NA;445;241;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AMJ;NA;NA;SAGE;475776;NA;Social Science;Geography;NA;2024-01-12
sage;par;Assessment;sage_J531;1073-1911;1552-3489;hybrid;NA;1129;664;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/ASM;NA;NA;SAGE;438173;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Assessment for Effective Intervention;sage_J602;1534-5084;1938-7458;hybrid;NA;252;148;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AEI;NA;NA;SAGE;498460;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Australasian Psychiatry;sage_L139;1039-8562;1440-1665;hybrid;NA;532;287;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/APY;NA;NA;SAGE;438240;NA;Health Sciences;Psychiatry;NA;2024-01-12
sage;par;Australian Journal of Career Development;sage_L045;1038-4162;2200-6974;hybrid;NA;471;254;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/ACD;NA;NA;SAGE;491610;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Australian Journal of Education;sage_L047;0004-9441;2050-5884;hybrid;NA;953;514;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/AED;NA;NA;SAGE;438270;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Australian Journal of Management;sage_L062;0312-8962;1327-2020;hybrid;NA;762;415;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/AUM;NA;NA;SAGE;438278;NA;Social Science;Business and Finance;NA;2024-01-12
sage;par;Australian and New Zealand Journal of Criminology;sage_L080;0004-8658;1837-9273;hybrid;NA;846;458;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/ANJ;NA;NA;SAGE;438244;NA;Social Science;Law;NA;2024-01-12
sage;par;Australian and New Zealand Journal of Psychiatry;sage_L138;0004-8674;1440-1614;hybrid;NA;2345;1267;NA;4200;3080;NA;0;0;https://journals.sagepub.com/loi/ANP;NA;NA;SAGE;438250;NA;Health Sciences;Psychiatry;NA;2024-01-12
sage;par;Autism;sage_L761;1362-3613;1461-7005;hybrid;NA;2022;1093;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/AUT;NA;NA;SAGE;438299;2;Health Sciences;Psychology;NA;2024-01-12
sage;par;Autism & Developmental Language Impairments;sage_L342;NA;2396-9415;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/DLI;NA;NA;SAGE;488965;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;BMS: Bulletin of Sociological Methodology/Bulletin de Méthodologie Sociologique;sage_L072;0759-1063;2070-2779;hybrid;NA;519;281;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BMS;NA;NA;SAGE;486851;NA;Social Science;Sociology;NA;2024-01-12
sage;par;BRQ Business Research Quarterly;sage_L581;2340-9444;2340-9444;gold;NA;NA;NA;NA;0;NA;NA;NA;NA;https://journals.sagepub.com/loi/BRQ;NA;NA;SAGE;494496;NA;Social Science;Business and Finance;NA;2024-01-12
sage;par;Behavior Modification;sage_J246;0145-4455;1552-4167;hybrid;NA;1918;1127;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BMO;NA;NA;SAGE;438350;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Behavioral Disorders;sage_J841;0198-7429;2163-5307;hybrid;NA;269;157;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BHD;NA;NA;SAGE;438354;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Behavioral Science & Policy;sage_J926;2379-4607;2379-4615;gold;NA;NA;NA;NA;0;NA;NA;NA;NA;https://journals.sagepub.com/loi/BSX;NA;NA;SAGE;499375;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Beyond Behavior;sage_J842;1074-2956;2163-5323;hybrid;NA;269;157;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BBX;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Bible Translator, The;sage_L175;2051-6770;2051-6789;hybrid;NA;344;186;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/TBT;NA;NA;SAGE;487085;NA;Humanities;Theology and religion;NA;2024-01-12
sage;par;Biblical Theology Bulletin;sage_L041;0146-1079;1945-7596;hybrid;NA;384;207;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BTB;NA;NA;SAGE;438388;NA;Humanities;Theology and religion;NA;2024-01-12
sage;par;Big Data & Society;sage_L190;NA;2053-9517;gold;NA;NA;NA;NA;2000;NA;NA;NA;NA;https://journals.sagepub.com/loi/BDS;NA;NA;SAGE;485120;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
sage;par;Bioinformatics and Biology Insights;sage_L378;NA;1177-9322;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/BBI;NA;NA;SAGE;472244;NA;Natural Sciences and Engineering;Biosciences;NA;2024-01-12
sage;par;Biological Research For Nursing;sage_J374;1099-8004;1552-4175;hybrid;NA;1394;820;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/BRN;NA;NA;SAGE;438451;NA;Health Sciences;Nursing;NA;2024-01-12
sage;par;Biomarker Insights;sage_L379;NA;1177-2719;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/BMI;NA;NA;SAGE;472251;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-01-12
sage;par;Biomedical Engineering and Computational Biology;sage_L381;NA;1179-5972;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/BEC;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Bioscope: South Asian Screen Studies;sage_L032;0974-9276;0976-352X;hybrid;NA;461;247;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BIO;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Body & Society;sage_L734;1357-034X;1460-3632;hybrid;NA;1536;828;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BOD;NA;NA;SAGE;438586;NA;Social Science;Anthropology;NA;2024-01-12
sage;par;Brain Science Advances;sage_L533;NA;2096-5958;gold;NA;NA;NA;NA;0;NA;NA;NA;NA;https://journals.sagepub.com/loi/BSA;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Brain and Neuroscience Advances;sage_L368;NA;2398-2128;gold;NA;NA;NA;NA;NA;1125;NA;NA;NA;https://journals.sagepub.com/loi/BNA;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Breast Cancer: Basic and Clinical Research;sage_L384;NA;1178-2234;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/BCB;NA;NA;SAGE;472300;NA;Health Sciences;Oncology;NA;2024-01-12
sage;par;British Journal of Music Therapy;sage_L320;1359-4575;2059-9773;hybrid;NA;320;173;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BJM;NA;NA;SAGE;438656;NA;Humanities;Musicology;NA;2024-01-12
sage;par;British Journal of Occupational Therapy;sage_L210;0308-0226;1477-6006;hybrid;NA;887;479;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/BJO;NA;NA;SAGE;438658;NA;Health Sciences;Rehabilitation, Physiotherapy, Ergotherapy and Orthopedic Engineering;NA;2024-01-12
sage;par;British Journal of Pain;sage_L005;2049-4637;2049-4645;hybrid;NA;727;394;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/BJP;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;British Journal of Visual Impairment;sage_L902;0264-6196;1744-5809;hybrid;NA;825;445;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/JVI;NA;NA;SAGE;475498;NA;Social Science;Social Work;NA;2024-01-12
sage;par;British Journalism Review;sage_L874;0956-4748;1741-2668;hybrid;NA;1052;569;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/BJR;NA;NA;SAGE;438668;NA;Humanities;Media and Communication;NA;2024-01-12
sage;par;Building Acoustics;sage_L276;1351-010X;2059-8025;hybrid;NA;1117;604;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/BUA;NA;NA;SAGE;438682;NA;Natural Sciences and Engineering;ICT;NA;2024-01-12
sage;par;Building Services Engineering Research and Technology;sage_L962;0143-6244;1477-0849;hybrid;NA;NA;NA;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/BSE;NA;NA;SAGE;438685;NA;Natural Sciences and Engineering;Construction Engineering;NA;2024-01-12
sage;par;Bulletin of Science, Technology & Society;sage_J365;0270-4676;1552-4183;hybrid;NA;1549;911;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/BST;NA;NA;SAGE;438720;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
sage;par;Business & Society;sage_J312;0007-6503;1552-4205;hybrid;NA;1336;785;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/BAS;NA;NA;SAGE;438754;NA;Social Science;Business and Finance;NA;2024-01-12
sage;par;Business Information Review;sage_L885;0266-3821;1741-6450;hybrid;NA;2488;1348;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/BIR;NA;NA;SAGE;449471;NA;Not assigned;Not assigned;NA;2024-01-12
sage;par;Business Perspectives & Research;sage_L224;2278-5337;2394-9937;hybrid;NA;417;226;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/BPR;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Business and Professional Communication Quarterly;sage_J543;2329-4906;2329-4922;hybrid;NA;NA;NA;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/BCQ;NA;NA;SAGE;488484;NA;Social Science;Business and Finance;NA;2024-01-12
sage;par;Cahiers Élisabéthains;sage_L326;0184-7678;2054-4715;hybrid;NA;683;367;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/CAE;NA;NA;SAGE;340258;NA;Humanities;English Studies;NA;2024-01-12
sage;par;Calcutta Statistical Association Bulletin;sage_L242;0008-0683;2456-6462;hybrid;NA;400;216;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/CSA;NA;NA;SAGE;480059;NA;Natural Sciences and Engineering;Mathematics;NA;2024-01-12
sage;par;California Management Review;sage_J838;0008-1256;2162-8564;hybrid;NA;340;202;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/CMR;NA;NA;SAGE;438793;NA;Social Science;Business and Finance;NA;2024-01-12
sage;par;Canadian Journal of Kidney Health and Disease;sage_J832;NA;2054-3581;gold;NA;NA;NA;NA;2000;NA;NA;NA;NA;https://journals.sagepub.com/loi/CJK;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Canadian Journal of Nursing Research;sage_J824;0844-5621;1705-7051;hybrid;NA;621;365;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CJN;NA;NA;SAGE;438840;NA;Health Sciences;Nursing;NA;2024-01-12
sage;par;Canadian Journal of Occupational Therapy;sage_J710;0008-4174;1191-9828;hybrid;NA;372;218;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CJO;NA;NA;SAGE;470452;NA;Health Sciences;Public, Environmental and Occupational Health;NA;2024-01-12
sage;par;Canadian Journal of School Psychology;sage_J585;0829-5735;2154-3984;hybrid;NA;332;194;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CJS;NA;NA;SAGE;471190;NA;Health Sciences;Psychology;NA;2024-01-12
sage;par;Canadian Pharmacists Journal;sage_J713;1715-1635;1913-701X;hybrid;NA;453;267;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CPH;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Cancer Control;sage_J856;NA;1073-2748;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CCX;NA;NA;SAGE;438877;NA;Health Sciences;Oncology;NA;2024-01-12
sage;par;Cancer Informatics;sage_L386;NA;1176-9351;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CIX;NA;NA;SAGE;472331;NA;Health Sciences;Oncology;NA;2024-01-12
sage;par;Capital & Class;sage_L065;0309-8168;2041-0980;hybrid;NA;818;442;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CNC;NA;NA;SAGE;488478;NA;Social Science;Economics;NA;2024-01-12
sage;par;Career Development and Transition for Exceptional Individuals;sage_J603;2165-1434;2165-1442;hybrid;NA;281;166;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CDE;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Cartilage;sage_J643;1947-6035;1947-6043;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CAR;NA;NA;SAGE;477355;NA;Health Sciences;Rheumatology;NA;2024-01-12
sage;par;Cell Transplantation;sage_J851;0963-6897;1555-3892;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CLL;NA;NA;SAGE;340388;NA;Health Sciences;Biomedicine;NA;2024-01-12
sage;par;Cellular Polymers;sage_L527;0262-4893;1478-2421;hybrid;NA;1318;712;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CRP;NA;NA;SAGE;438941;NA;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2024-01-12
sage;par;Cephalalgia;sage_L073;0333-1024;1468-2982;gold;NA;NA;NA;NA;2500;NA;NA;NA;NA;https://journals.sagepub.com/loi/CEP;NA;NA;SAGE;340188;NA;Health Sciences;Neurology;NA;2024-01-12
sage;par;Cephalalgia Reports;sage_L496;NA;2515-8163;gold;NA;NA;NA;NA;1500;NA;NA;NA;NA;https://journals.sagepub.com/loi/REP;NA;NA;SAGE;499745;NA;Health Sciences;Neurology;NA;2024-01-12
sage;par;Child Language Teaching and Therapy;sage_L963;0265-6590;1477-0865;hybrid;NA;966;521;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CLT;NA;NA;SAGE;439031;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Child Maltreatment;sage_J332;1077-5595;1552-6119;hybrid;NA;1221;718;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/CMX;NA;NA;SAGE;439032;NA;Social Science;Social Work;NA;2024-01-12
sage;par;Child Neurology Open;sage_J725;NA;2329-048X;gold;NA;NA;NA;NA;2000;NA;NA;NA;NA;https://journals.sagepub.com/loi/CNO;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Childhood;sage_L726;0907-5682;1461-7013;hybrid;NA;1865;1008;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CHD;NA;NA;SAGE;340457;2;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
sage;par;China Information;sage_L892;0920-203X;1741-590X;hybrid;NA;1356;734;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CIN;NA;NA;SAGE;342307;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
sage;par;China Report;sage_J231;0009-4455;0973-063X;hybrid;NA;704;380;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CHR;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Chinese Journal of Sociology;sage_L241;2057-150X;2057-1518;hybrid;NA;700;378;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/CHS;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Chinese Journal of Transnational Law;sage_L647;2753-412X;2753-412X;hybrid;NA;300;162;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/CTL;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Christian Education Journal;sage_L497;0739-8913;2378-525X;hybrid;NA;303;164;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CEJ;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Chronic Illness;sage_L009;1742-3953;1745-9206;hybrid;NA;775;418;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CHI;NA;NA;SAGE;469022;NA;Health Sciences;Public, Environmental and Occupational Health;NA;2024-01-12
sage;par;Chronic Respiratory Disease;sage_L964;1479-9723;1479-9731;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CRD;NA;NA;SAGE;477070;NA;Health Sciences;Cardiovascular and Respiratory Systems;NA;2024-01-12
sage;par;Chronic Stress;sage_J828;NA;2470-5470;gold;NA;NA;NA;NA;2000;NA;NA;NA;NA;https://journals.sagepub.com/loi/CSS;NA;NA;SAGE;504692;NA;Health Sciences;Neurology;NA;2024-01-12
sage;par;Citizenship, Social and Economics Education;sage_L229;NA;2047-1734;hybrid;NA;729;394;NA;3200;2347;NA;0;0;https://journals.sagepub.com/loi/CSE;NA;NA;SAGE;470533;NA;Social Science;Education and Educational Research;NA;2024-01-12
sage;par;Cleft Palate-Craniofacial Journal;sage_J848;1055-6656;1545-1569;hybrid;NA;621;364;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CPC;NA;NA;SAGE;439125;NA;Health Sciences;Surgical Sciences;NA;2024-01-12
sage;par;Clin-Alert;sage_J525;0069-4770;1530-812X;hybrid;NA;2036;1199;NA;3700;2713;NA;0;0;https://journals.sagepub.com/loi/CLA;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Case Studies;sage_J512;1534-6501;1552-3802;hybrid;NA;910;534;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CCS;NA;NA;SAGE;439146;NA;Health Sciences;General Medicine;NA;2024-01-12
sage;par;Clinical Child Psychology and Psychiatry;sage_L720;1359-1045;1461-7021;hybrid;NA;2007;1085;NA;3450;2530;NA;0;0;https://journals.sagepub.com/loi/CCP;NA;NA;SAGE;439148;NA;Health Sciences;Psychiatry;NA;2024-01-12
sage;par;Clinical EEG and Neuroscience;sage_J699;1550-0594;2169-5202;hybrid;NA;452;265;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/EEG;NA;NA;SAGE;468234;NA;Health Sciences;Neurology;NA;2024-01-12
sage;par;Clinical Medicine Insights: Arthritis and Musculoskeletal Disorders;sage_L389;NA;1179-5441;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/AMD;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Medicine Insights: Blood Disorders;sage_L390;NA;1179-545X;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/BDX;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Medicine Insights: Cardiology;sage_L391;NA;1179-5468;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/CIC;NA;NA;SAGE;486723;NA;Health Sciences;Cardiovascular and Respiratory Systems;NA;2024-01-12
sage;par;Clinical Medicine Insights: Case Reports;sage_L392;NA;1179-5476;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/ICR;NA;NA;SAGE;493112;NA;Natural Sciences and Engineering;Interdisciplinary Natural Sciences;NA;2024-01-12
sage;par;Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine;sage_L393;NA;1179-5484;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/CRA;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Medicine Insights: Endocrinology and Diabetes;sage_L395;NA;1179-5514;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/END;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Medicine Insights: Gastroenterology;sage_L396;NA;1179-5522;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/CMG;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Medicine Insights: Oncology;sage_L398;NA;1179-5549;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/ONC;NA;NA;SAGE;479484;NA;Health Sciences;Oncology;NA;2024-01-12
sage;par;Clinical Medicine Insights: Pediatrics;sage_L400;NA;1179-5565;gold;NA;NA;NA;NA;2650;NA;NA;NA;NA;https://journals.sagepub.com/loi/PDI;NA;NA;SAGE;496912;NA;Health Sciences;Pediatrics;NA;2024-01-12
sage;par;Clinical Medicine Insights: Psychiatry;sage_L401;NA;1179-5573;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/PSY;NA;NA;SAGE;502761;NA;Health Sciences;Psychiatry;NA;2024-01-12
sage;par;Clinical Medicine Insights: Reproductive Health;sage_L402;NA;1179-5581;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;https://journals.sagepub.com/loi/REH;NA;NA;SAGE;NA;NA;NA;NA;NA;2024-01-12
sage;par;Clinical Nursing Research;sage_J289;1054-7738;1552-3799;hybrid;NA;1433;843;NA;3950;2897;NA;0;0;https://journals.sagepub.com/loi/CNR;NA;NA;SAGE;439176;NA;Social Science;Social Work;NA;2024-01-12
